# FP1-F7,F7-T7,T7-P7,P7-O1,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,FP2-F8,F8-T8,T8-P8-0,P8-O2,FZ-CZ,CZ-PZ,P7-T7,T7-FT9,FT9-FT10,FT10-T8,T8-P8-1
7.031013431013430478e-04,1.013724053724053770e-03,6.730158730158730326e-04,7.585836385836386159e-04,1.170402930402930338e-03,1.158290598290598024e-03,3.670818070818070438e-04,6.546520146520145526e-04,8.949450549450548714e-04,6.179242979242978093e-04,3.569230769230768876e-04,4.866422466422465776e-04,9.469108669108669031e-04,6.972405372405372261e-04,1.132503052503052452e-03,7.624908424908424971e-04,7.433455433455433276e-04,6.347252747252746935e-04,6.734065934065933774e-04,6.694993894993894962e-04,6.820024420024419377e-04,7.839804639804638436e-04,1.132503052503052452e-03
8.500122100122100210e-04,6.652014652014651619e-04,7.183394383394382278e-04,3.959951159951159705e-04,5.288400488400489064e-04,1.007472527472527387e-03,3.307448107448107536e-04,3.272283272283271630e-04,1.031697191697191580e-03,4.628083028083027832e-04,4.338949938949938565e-04,3.307448107448107536e-04,6.382417582417582299e-04,7.839804639804638436e-04,4.034188034188033881e-04,2.639316239316239409e-04,5.444688644688644311e-04,8.593894993894993792e-04,7.187301587301586810e-04,1.010989010989011032e-03,6.503540903540903266e-04,4.127960927960928005e-04,4.034188034188033881e-04
2.361904761904761569e-04,3.369963369963369744e-04,2.733089133089132991e-04,3.295726495726495568e-04,2.955799755799755520e-04,5.389987789987789541e-04,2.299389499389499361e-04,3.026129426129426248e-04,7.441269841269840171e-04,3.455921855921855889e-04,2.248595848595848581e-04,3.276190476190475620e-04,7.339682539682539694e-04,2.697924297924297627e-04,2.440048840048840006e-04,2.697924297924297627e-04,4.108424908424908599e-04,2.916727716727716708e-04,2.729181929181929002e-04,4.292063492063491774e-04,3.205860805860805433e-04,2.373626373626373538e-04,2.440048840048840006e-04
2.721367521367521023e-04,3.713797313797313239e-04,2.104029304029303947e-04,3.956043956043956257e-04,3.409035409035408555e-04,4.694505494505494029e-04,2.526007326007325879e-04,2.869841269841269917e-04,3.409035409035408555e-04,3.291819291819292120e-04,5.276678876678875469e-04,4.155311355311355390e-04,3.846642246642246175e-04,2.252503052503052299e-04,3.170695970695970611e-04,3.455921855921855889e-04,3.666910866910866990e-04,2.455677655677655693e-04,2.107936507936507666e-04,3.483272283272283274e-04,2.740903540903540971e-04,1.990720390720390688e-04,3.170695970695970611e-04
2.225152625152625185e-04,4.026373626373625902e-04,2.897191697191696760e-04,3.436385836385835941e-04,3.897435897435896955e-04,5.550183150183149320e-04,2.283760683760683674e-04,2.639316239316239409e-04,7.898412698412698822e-04,3.096459096459095893e-04,2.256410256410256289e-04,2.905006105006104739e-04,7.781196581196580218e-04,2.834676434676434553e-04,2.346275946275946152e-04,2.994871794871794874e-04,3.553601953601953460e-04,2.694017094017094180e-04,2.893284493284493312e-04,3.455921855921855889e-04,3.010500610500610290e-04,1.760195360195360181e-04,2.346275946275946152e-04
3.666910866910866990e-04,3.428571428571427961e-04,2.115750915750915645e-04,3.049572649572649644e-04,3.049572649572649644e-04,3.463736263736263868e-04,2.475213675213675099e-04,2.987057387057386894e-04,5.854945054945054003e-04,3.600488400488400793e-04,3.186324786324786027e-04,5.319658119658119896e-04,6.624664224664224233e-04,2.783882783882783772e-04,2.432234432234432026e-04,3.139438339438339778e-04,3.768498168498168551e-04,2.682295482295482211e-04,2.111843711843711655e-04,3.174603174603174600e-04,2.901098901098900749e-04,1.517948717948717976e-04,2.432234432234432026e-04
5.757264957264956974e-04,1.002393162393162363e-03,9.183882783882783753e-04,6.464468864468864455e-04,8.234432234432234338e-04,6.241758241758241926e-04,3.252747252747252224e-04,4.753113553113553331e-04,4.120146520146520026e-04,4.573382173382173604e-04,2.932356532356532124e-04,3.803663003663003373e-04,4.975824175824175317e-04,6.253479853479853353e-04,1.139536019536019308e-03,3.748962148962148603e-04,4.409279609279609293e-04,2.920634920634920155e-04,9.187789987789987201e-04,6.593406593406593401e-04,6.663736263736264129e-04,6.585592185592185422e-04,1.139536019536019308e-03
2.803418803418803720e-04,4.475702075702075490e-04,2.611965811965811482e-04,3.608302808302808230e-04,3.913064713064712372e-04,4.577289377289377051e-04,2.123565323565323624e-04,2.908913308913308729e-04,5.319658119658119896e-04,3.584859584859584293e-04,2.553357753357753264e-04,4.155311355311355390e-04,5.659584859584859944e-04,2.326739926739926476e-04,3.174603174603174600e-04,2.498656898656898494e-04,3.385592185592185160e-04,2.025885225885225782e-04,2.608058608058608035e-04,2.967521367521367488e-04,2.627594627594627441e-04,1.740659340659340775e-04,3.174603174603174600e-04
2.877655677655677354e-04,3.709890109890109791e-04,3.037851037851037675e-04,3.760683760683760572e-04,3.170695970695970611e-04,5.210256410256409272e-04,2.490842490842490515e-04,4.131868131868131995e-04,5.659584859584859944e-04,3.119902319902319830e-04,3.366056166056165754e-04,3.198046398046397996e-04,5.370451770451770135e-04,2.014163614163614084e-04,2.416605616605616339e-04,2.197802197802197529e-04,4.530402930402930260e-04,2.357997557997557850e-04,3.033943833943833685e-04,3.115995115995115841e-04,2.998778998778998863e-04,2.100122100122099958e-04,2.416605616605616339e-04
2.322832722832722757e-04,3.815384615384615342e-04,2.287667887667887664e-04,3.866178266178266123e-04,5.557997557997557299e-04,6.210500610500610010e-04,2.275946275946275695e-04,3.307448107448107536e-04,9.691819291819291559e-04,5.991697191697192013e-04,2.901098901098900749e-04,3.807570207570207363e-04,9.262026862026861377e-04,3.518437118437118096e-04,2.545543345543345285e-04,2.229059829059828904e-04,4.585103785103785030e-04,2.229059829059828904e-04,2.283760683760683674e-04,2.885470085470085333e-04,2.783882783882783772e-04,1.768009768009767889e-04,2.545543345543345285e-04
4.987545787545786743e-04,4.518681318681318291e-04,3.123809523809523820e-04,4.143589743589743421e-04,7.753846153846152833e-04,5.741636141636141015e-04,3.006593406593406842e-04,3.123809523809523820e-04,8.828327228327228831e-04,8.683760683760682842e-04,4.542124542124541687e-04,3.999023199023199059e-04,9.000244200244200037e-04,5.761172161172160421e-04,2.412698412698412620e-04,3.123809523809523820e-04,6.988034188034188219e-04,2.787789987789987219e-04,3.119902319902319830e-04,2.854212454212453958e-04,3.553601953601953460e-04,2.541636141636141838e-04,2.412698412698412620e-04
2.420512820512820329e-04,3.823199023199023321e-04,2.752625152625152397e-04,3.663003663003663000e-04,4.116239316239316036e-04,3.967765567765567684e-04,2.299389499389499361e-04,3.002686202686202853e-04,7.210744810744810747e-04,3.444200244200244462e-04,2.018070818070817802e-04,3.076923076923076487e-04,6.956776556776556302e-04,3.190231990231990017e-04,2.123565323565323624e-04,2.045421245421245459e-04,4.604639804639804436e-04,2.186080586080585831e-04,2.748717948717948408e-04,3.037851037851037675e-04,3.155067155067155195e-04,2.592429792429792076e-04,2.123565323565323624e-04
4.577289377289377051e-04,5.597069597069596111e-04,4.366300366300365950e-04,5.159462759462759033e-04,3.666910866910866990e-04,4.921123321123320547e-04,3.831013431013430759e-04,4.581196581196581041e-04,7.503785103785102920e-04,7.183394383394382278e-04,3.643467643467643595e-04,3.776312576312576530e-04,8.367277167277166732e-04,7.441269841269840171e-04,5.198534798534797845e-04,3.526251526251526075e-04,6.769230769230769138e-04,3.174603174603174600e-04,4.370207570207569939e-04,4.546031746031745677e-04,4.596825396825396999e-04,4.135775335775335442e-04,5.198534798534797845e-04
4.327228327228327138e-04,6.863003663003662720e-04,8.562637362637362960e-04,3.096459096459095893e-04,3.143345543345543226e-04,4.323321123321123148e-04,2.541636141636141838e-04,2.713553113553113585e-04,9.480830280830280458e-04,4.049816849816849297e-04,2.717460317460317575e-04,2.549450549450549275e-04,9.183882783882783753e-04,7.148229548229547998e-04,5.038339438339438066e-04,2.873748473748473906e-04,2.897191697191696760e-04,3.018315018315018269e-04,8.558730158730158428e-04,5.851037851037850556e-04,3.545787545787545481e-04,2.901098901098900749e-04,5.038339438339438066e-04
3.987301587301587090e-04,3.131623931623931799e-04,2.209523809523809498e-04,3.139438339438339778e-04,3.100366300366299882e-04,5.026617826617826639e-04,2.330647130647130465e-04,3.229304029304028829e-04,5.683028083028082798e-04,4.292063492063491774e-04,2.651037851037851378e-04,3.158974358974359184e-04,5.245421245421244636e-04,3.713797313797313239e-04,2.264224664224663997e-04,3.022222222222222259e-04,4.112332112332112047e-04,2.647130647130647389e-04,2.213431013431013488e-04,2.783882783882783772e-04,2.568986568986568681e-04,2.002442002442002386e-04,2.264224664224663997e-04
3.201953601953601986e-04,4.510866910866910312e-04,4.034188034188033881e-04,3.909157509157508924e-04,3.147252747252747215e-04,4.932844932844933057e-04,2.608058608058608035e-04,3.502808302808302679e-04,5.839316239316239129e-04,4.045909645909645308e-04,2.873748473748473906e-04,3.139438339438339778e-04,5.960439560439560096e-04,2.428327228327228037e-04,3.459829059829059878e-04,2.486935286935287068e-04,3.788034188034187957e-04,2.654945054945054826e-04,4.030280830280829891e-04,3.409035409035408555e-04,3.452014652014651899e-04,2.029792429792429500e-04,3.459829059829059878e-04
5.186813186813186418e-04,1.011770451770451721e-03,3.663003663003663000e-04,3.678632478632478417e-04,3.850549450549450164e-04,8.132844932844931693e-04,3.432478632478631951e-04,3.827106227106226769e-04,3.647374847374847584e-04,4.143589743589743421e-04,2.811233211233211157e-04,2.666666666666666794e-04,8.554822954822954980e-04,7.667887667887667230e-04,2.315018315018315049e-04,2.752625152625152397e-04,5.569719169719168726e-04,3.405128205128204566e-04,3.659096459096459011e-04,4.651526251526251227e-04,3.409035409035408555e-04,1.947741147741147616e-04,2.315018315018315049e-04
2.600244200244200055e-04,3.299633699633699557e-04,2.186080586080585831e-04,3.514529914529914648e-04,3.131623931623931799e-04,3.791941391941391947e-04,2.033699633699633490e-04,2.744810744810744418e-04,6.441025641025640517e-04,2.854212454212453958e-04,3.022222222222222259e-04,2.662759462759462805e-04,6.788766788766788544e-04,2.561172161172161244e-04,2.143101343101343030e-04,2.225152625152625185e-04,3.022222222222222259e-04,2.357997557997557850e-04,2.189987789987789821e-04,3.158974358974359184e-04,2.803418803418803720e-04,1.725030525030525088e-04,2.143101343101343030e-04
3.979487179487179111e-04,4.936752136752136505e-04,2.377533577533577527e-04,3.194139194139194006e-04,2.307203907203907070e-04,6.968498168498168813e-04,2.229059829059828904e-04,2.690109890109890190e-04,5.554090354090353851e-04,4.292063492063491774e-04,1.748473748473748483e-04,2.045421245421245459e-04,5.073504273504273430e-04,3.061294261294261070e-04,2.068864468864468854e-04,2.178266178266178123e-04,4.131868131868131995e-04,2.014163614163614084e-04,2.373626373626373538e-04,6.417582417582417664e-04,6.089377289377289042e-04,1.732844932844932796e-04,2.068864468864468854e-04
3.541880341880341491e-04,4.069352869352868703e-04,3.115995115995115841e-04,3.182417582417582580e-04,2.994871794871794874e-04,4.210012210012209618e-04,2.529914529914529869e-04,3.487179487179487263e-04,6.194871794871794051e-04,3.788034188034187957e-04,3.073015873015872497e-04,2.803418803418803720e-04,6.761416361416361159e-04,6.355067155067154914e-04,2.920634920634920155e-04,3.010500610500610290e-04,4.612454212454212416e-04,2.979242979242979457e-04,3.112087912087911851e-04,3.069108669108669050e-04,2.580708180708180650e-04,2.608058608058608035e-04,2.920634920634920155e-04
2.393162393162392943e-04,3.205860805860805433e-04,3.909157509157508924e-04,3.373870573870573733e-04,2.678388278388278221e-04,3.838827838827838738e-04,2.623687423687423451e-04,4.018559218559218465e-04,4.635897435897435811e-04,2.506471306471306473e-04,1.920390720390720231e-04,1.928205128205128210e-04,7.617094017094016992e-04,7.628815628815628419e-04,2.189987789987789821e-04,1.814896214896214951e-04,3.131623931623931799e-04,2.381440781440781517e-04,3.905250305250304935e-04,3.155067155067155195e-04,2.740903540903540971e-04,1.326495726495726551e-04,2.189987789987789821e-04
2.397069597069596933e-04,3.803663003663003373e-04,2.764346764346763824e-04,3.440293040293040472e-04,2.959706959706959509e-04,4.956288156288155911e-04,3.155067155067155195e-04,3.115995115995115841e-04,4.686691086691086050e-04,3.366056166056165754e-04,2.283760683760683674e-04,2.842490842490842532e-04,4.354578754578754523e-04,1.826617826617826649e-04,2.123565323565323624e-04,1.736752136752136785e-04,3.506715506715506669e-04,2.365811965811965829e-04,2.768253968253967814e-04,3.366056166056165754e-04,3.553601953601953460e-04,1.549206349206349079e-04,2.123565323565323624e-04
4.921123321123320547e-04,6.015140415140414866e-04,4.088888888888889193e-04,4.901587301587301141e-04,5.616605616605616601e-04,6.112820512820511896e-04,2.979242979242979457e-04,3.405128205128204566e-04,8.945543345543345267e-04,6.269108669108669311e-04,3.831013431013430759e-04,4.034188034188033881e-04,7.183394383394382278e-04,7.472527472527472087e-04,7.773382173382172239e-04,3.080830280830280476e-04,4.725763125763125946e-04,4.557753357753357103e-04,4.092796092796092641e-04,4.639804639804639801e-04,5.397802197802197520e-04,4.729670329670329935e-04,7.773382173382172239e-04
5.765079365079364953e-04,9.000244200244200037e-04,8.918192918192917882e-04,6.909890109890109511e-04,3.827106227106226769e-04,4.131868131868131995e-04,3.608302808302808230e-04,3.729426129426129197e-04,3.432478632478631951e-04,4.674969474969474623e-04,2.764346764346763824e-04,3.268376068376068182e-04,5.663492063492063392e-04,6.401953601953601705e-04,6.241758241758241926e-04,3.452014652014651899e-04,3.209768009768009423e-04,3.537973137973137502e-04,8.922100122100121329e-04,6.147985347985347260e-04,3.819291819291819332e-04,4.737484737484737372e-04,6.241758241758241926e-04
2.701831501831501617e-04,3.549694749694749470e-04,2.526007326007325879e-04,2.721367521367521023e-04,3.909157509157508924e-04,3.713797313797313239e-04,2.541636141636141838e-04,3.018315018315018269e-04,7.671794871794871762e-04,2.768253968253967814e-04,2.264224664224663997e-04,2.322832722832722757e-04,7.789010989010988198e-04,2.611965811965811482e-04,3.405128205128204566e-04,2.318925518925518767e-04,3.041758241758241665e-04,2.092307692307692249e-04,2.522100122100121890e-04,2.908913308913308729e-04,2.987057387057386894e-04,1.334310134310134259e-04,3.405128205128204566e-04
3.061294261294261070e-04,5.991697191697192013e-04,7.394383394383394464e-04,4.030280830280829891e-04,3.877899877899877550e-04,4.913308913308913652e-04,2.756532356532356387e-04,4.014652014652014475e-04,4.307692307692307732e-04,3.182417582417582580e-04,2.490842490842490515e-04,2.537728937728937848e-04,4.733577533577533383e-04,6.577777777777778527e-04,4.444444444444444115e-04,2.365811965811965829e-04,3.018315018315018269e-04,2.490842490842490515e-04,7.398290598290597911e-04,7.331868131868131714e-04,2.635409035409034878e-04,3.725518925518925208e-04,4.444444444444444115e-04
3.119902319902319288e-04,4.557753357753357103e-04,2.588522588522588087e-04,3.745054945054944614e-04,4.053724053724053287e-04,4.710134310134309445e-04,2.639316239316238867e-04,2.881562881562881344e-04,5.628327228327228027e-04,2.983150183150183447e-04,2.350183150183149871e-04,2.475213675213675099e-04,5.354822954822955261e-04,2.561172161172161244e-04,2.205616605616605508e-04,2.147008547008547020e-04,2.803418803418803720e-04,2.209523809523809498e-04,2.592429792429792076e-04,3.428571428571427961e-04,2.654945054945054826e-04,1.545299145299145090e-04,2.205616605616605508e-04
3.702075702075701812e-04,4.053724053724053287e-04,2.963614163614163499e-04,4.010744810744810485e-04,3.721611721611721218e-04,4.475702075702075490e-04,2.815140415140415147e-04,3.303540903540903547e-04,4.487423687423687459e-04,2.748717948717948408e-04,2.608058608058608035e-04,2.397069597069596933e-04,5.010989010989010681e-04,3.834920634920634748e-04,2.186080586080585831e-04,1.978998778998778991e-04,3.092551892551892445e-04,2.830769230769230563e-04,2.967521367521367488e-04,4.299877899877899753e-04,3.791941391941391947e-04,1.342124542124542238e-04,2.186080586080585831e-04
3.842735042735042727e-04,5.249328449328449168e-04,3.963858363858363694e-04,3.577045177045176856e-04,2.498656898656898494e-04,5.444688644688644311e-04,2.443956043956043724e-04,3.819291819291819332e-04,4.002930402930402506e-04,2.916727716727716708e-04,1.748473748473748483e-04,2.104029304029303947e-04,7.163858363858362872e-04,6.230036630036629415e-04,1.490598290598290590e-04,1.400732600732600727e-04,3.561416361416360897e-04,1.908669108669108533e-04,3.967765567765567684e-04,3.080830280830280476e-04,2.807326007326007710e-04,1.560927960927960777e-04,1.490598290598290590e-04
3.807570207570207363e-04,3.971672771672771674e-04,2.901098901098900749e-04,3.639560439560439605e-04,3.827106227106226769e-04,5.940903540903540690e-04,2.338461538461538173e-04,3.022222222222222259e-04,7.445177045177044702e-04,4.549938949938949666e-04,2.385347985347985235e-04,2.830769230769230563e-04,7.886691086691086311e-04,7.202930402930401684e-04,2.694017094017094180e-04,2.166544566544566426e-04,4.030280830280829891e-04,2.283760683760683674e-04,2.905006105006104739e-04,2.670573870573870784e-04,3.479365079365079284e-04,1.576556776556776464e-04,2.694017094017094180e-04
6.163614163614163219e-04,8.210989010989011485e-04,7.046642246642246437e-04,4.389743589743589345e-04,6.089377289377289042e-04,3.799755799755799926e-04,2.990964590964590884e-04,3.588766788766788282e-04,4.983638583638583296e-04,5.550183150183149320e-04,2.940170940170939561e-04,3.823199023199023321e-04,7.706959706959706042e-04,8.648595848595848562e-04,9.476923076923077010e-04,7.023199023199022499e-04,3.557509157509157450e-04,2.776068376068375793e-04,7.042735042735041905e-04,5.026617826617826639e-04,6.081562881562881063e-04,7.320146520146520288e-04,9.476923076923077010e-04
7.382661782661781953e-04,1.064908424908424895e-03,8.039072039072038111e-04,6.620757020757020786e-04,6.898168498168498084e-04,5.194627594627594398e-04,2.690109890109890190e-04,2.998778998778998863e-04,6.902075702075702616e-04,4.264713064713064931e-04,5.667399267399267923e-04,8.316483516483516494e-04,1.203223443223443200e-03,1.254407814407814325e-03,1.171575091575091264e-03,8.128937728937728245e-04,3.369963369963369744e-04,2.428327228327228037e-04,8.042979242979242643e-04,6.726251526251525795e-04,6.976312576312575708e-04,8.613431013431013198e-04,1.171575091575091264e-03
7.652258852258852356e-04,9.867643467643468381e-04,8.113308913308912287e-04,5.479853479853479675e-04,7.488156288156286962e-04,4.663247863247863196e-04,4.604639804639804436e-04,3.377777777777777723e-04,6.038583638583638804e-04,4.874236874236873756e-04,8.121123321123320266e-04,7.910134310134310249e-04,8.910378510378509902e-04,8.085958485958484902e-04,7.894505494505494290e-04,8.050793650793650622e-04,4.370207570207569939e-04,4.440537240537240668e-04,8.109401709401708840e-04,6.859096459096458188e-04,6.870818070818069615e-04,6.101098901098900469e-04,7.894505494505494290e-04
6.296459096459096696e-04,7.945299145299145613e-04,5.905738705738705326e-04,4.167032967032966817e-04,4.698412698412698018e-04,6.351159951159951467e-04,5.686935286935287329e-04,4.542124542124541687e-04,5.409523809523808947e-04,5.421245421245421458e-04,3.459829059829059878e-04,5.530647130647129914e-04,1.012551892551892627e-03,8.554822954822954980e-04,8.660317460317459989e-04,5.210256410256409272e-04,3.952136752136752268e-04,4.901587301587301141e-04,5.909645909645908773e-04,6.476190476190475881e-04,7.390476190476189932e-04,5.518925518925518487e-04,8.660317460317459989e-04
2.885470085470085333e-04,4.741391941391941362e-04,4.925030525030525078e-04,4.604639804639804436e-04,3.690354090354090386e-04,3.655189255189255021e-04,2.869841269841269917e-04,3.776312576312576530e-04,8.535286935286935574e-04,3.299633699633699557e-04,3.354334554334554327e-04,2.756532356532356387e-04,8.695482295482295353e-04,6.136263736263735833e-04,3.600488400488400793e-04,1.932112332112331929e-04,3.030036630036629696e-04,2.021978021978021792e-04,4.928937728937728526e-04,4.323321123321123148e-04,3.147252747252747215e-04,3.112087912087911851e-04,3.600488400488400793e-04
3.033943833943833685e-04,5.444688644688644311e-04,4.710134310134309445e-04,3.784126984126983968e-04,4.456166056166056084e-04,4.510866910866910312e-04,2.721367521367521023e-04,2.846398046398046521e-04,4.569474969474969614e-04,3.776312576312576530e-04,3.006593406593406842e-04,3.127716727716727809e-04,5.010989010989010681e-04,4.448351648351648105e-04,4.624175824175823842e-04,2.533821733821733859e-04,3.018315018315018269e-04,2.443956043956043724e-04,4.706227106227105998e-04,3.768498168498168551e-04,3.018315018315018269e-04,3.623931623931624189e-04,4.624175824175823842e-04
4.221733821733821587e-04,5.921367521367521284e-04,5.819780219780219723e-04,5.335286935286935855e-04,3.956043956043956257e-04,6.468376068376067902e-04,6.175335775335774645e-04,4.764835164835164757e-04,7.167765567765567404e-04,6.101098901098900469e-04,6.585592185592185422e-04,3.772405372405372541e-04,9.039316239316238849e-04,7.792918192918191645e-04,5.585347985347984684e-04,3.553601953601953460e-04,3.827106227106226769e-04,6.128449328449327854e-04,5.815873015873015191e-04,4.385836385836385356e-04,5.042246642246641514e-04,3.834920634920634748e-04,5.585347985347984684e-04
3.244932844932844787e-04,3.733333333333333187e-04,3.002686202686202853e-04,3.389499389499389150e-04,3.795848595848595936e-04,7.234188034188034685e-04,3.073015873015872497e-04,3.717704517704517229e-04,5.464224664224663717e-04,4.378021978021977376e-04,3.186324786324786027e-04,3.385592185592185160e-04,6.421489621489621111e-04,4.413186813186813283e-04,5.108669108669108795e-04,2.471306471306471109e-04,3.459829059829059878e-04,3.979487179487179111e-04,2.998778998778998863e-04,2.967521367521367488e-04,3.553601953601953460e-04,3.936507936507936309e-04,5.108669108669108795e-04
1.998534798534798396e-04,3.452014652014651899e-04,2.947985347985347540e-04,5.241514041514041189e-04,2.869841269841269917e-04,4.014652014652014475e-04,2.072771672771672573e-04,4.370207570207569939e-04,6.425396825396824559e-04,2.881562881562881344e-04,1.779731379731379587e-04,1.955555555555555324e-04,6.737973137973137221e-04,2.553357753357753264e-04,1.369474969474969352e-04,1.611721611721611558e-04,3.670818070818070438e-04,1.932112332112331929e-04,2.944078144078143551e-04,3.666910866910866990e-04,2.510378510378509921e-04,1.396825396825396737e-04,1.369474969474969352e-04
5.077411477411476878e-04,3.518437118437118096e-04,3.190231990231990017e-04,4.964102564102563890e-04,3.530158730158730065e-04,5.940903540903540690e-04,2.483028083028083078e-04,3.182417582417582580e-04,8.210989010989011485e-04,7.347496947496947673e-04,6.484004884004883860e-04,2.193894993894993811e-04,8.082051282051281454e-04,7.679609279609279741e-04,4.628083028083027832e-04,1.635164835164834953e-04,6.683272283272283535e-04,3.600488400488400793e-04,3.186324786324786027e-04,2.584615384615384639e-04,4.960195360195360443e-04,1.424175824175824123e-04,4.628083028083027832e-04
2.232967032967032894e-04,4.061538461538461266e-04,3.999023199023199059e-04,4.655433455433455217e-04,2.322832722832722757e-04,2.994871794871794874e-04,2.725274725274725012e-04,3.745054945054944614e-04,3.752869352869352593e-04,2.471306471306471109e-04,1.646886446886446922e-04,2.354090354090353861e-04,3.956043956043956257e-04,1.982905982905982980e-04,1.787545787545787295e-04,1.998534798534798396e-04,3.303540903540903547e-04,1.998534798534798396e-04,3.995115995115995069e-04,3.842735042735042727e-04,2.936263736263736114e-04,1.787545787545787295e-04,1.787545787545787295e-04
5.659584859584859944e-04,6.425396825396824559e-04,4.631990231990231821e-04,4.018559218559218465e-04,5.358730158730158708e-04,7.343589743589743141e-04,2.877655677655677354e-04,3.233211233211232818e-04,4.006837606837606496e-04,5.288400488400489064e-04,3.272283272283271630e-04,2.104029304029303947e-04,8.207081807081806953e-04,9.004151404151403484e-04,3.147252747252747215e-04,1.908669108669108533e-04,5.440781440781440863e-04,3.127716727716727809e-04,4.628083028083027832e-04,5.581440781440780152e-04,4.104517704517704610e-04,1.725030525030525088e-04,3.147252747252747215e-04
3.807570207570207363e-04,4.487423687423687459e-04,3.030036630036629696e-04,5.206349206349205824e-04,2.947985347985347540e-04,4.233455433455433014e-04,3.326984126984126942e-04,5.636141636141636007e-04,7.413919413919413870e-04,3.838827838827838738e-04,2.291575091575091653e-04,2.068864468864468854e-04,8.050793650793650622e-04,8.382905982905982691e-04,2.264224664224663997e-04,1.752380952380952202e-04,3.780219780219780520e-04,2.264224664224663997e-04,3.026129426129426248e-04,3.311355311355311526e-04,4.170940170940170806e-04,1.217094017094017011e-04,2.264224664224663997e-04
4.534310134310133708e-04,6.288644688644688717e-04,5.202442002442002377e-04,4.413186813186813283e-04,7.011477411477411072e-04,8.109401709401708840e-04,4.049816849816849297e-04,4.198290598290598192e-04,9.121367521367519920e-04,5.675213675213674818e-04,4.077167277167276682e-04,3.436385836385835941e-04,9.508180708180707843e-04,8.121123321123320266e-04,6.378510378510377768e-04,4.366300366300365950e-04,4.960195360195360443e-04,2.881562881562881344e-04,5.206349206349205824e-04,4.749206349206349341e-04,4.975824175824175317e-04,4.846886446886446370e-04,6.378510378510377768e-04
4.014652014652014475e-04,5.733821733821734120e-04,3.799755799755799926e-04,3.006593406593406842e-04,2.850305250305250511e-04,4.151404151404151401e-04,2.045421245421245459e-04,3.030036630036629696e-04,7.464713064713064108e-04,3.491086691086691253e-04,2.397069597069596933e-04,3.291819291819292120e-04,8.070329670329670028e-04,8.140659340659339672e-04,2.467399267399267120e-04,3.076923076923076487e-04,4.651526251526251227e-04,2.979242979242979457e-04,3.795848595848595936e-04,4.612454212454212416e-04,3.452014652014651899e-04,1.912576312576312523e-04,2.467399267399267120e-04
4.878144078144077745e-04,6.112820512820511896e-04,4.366300366300365950e-04,3.280097680097680151e-04,4.030280830280829891e-04,4.616361416361416405e-04,2.901098901098900749e-04,3.198046398046397996e-04,6.374603174603174320e-04,4.034188034188033881e-04,2.682295482295482211e-04,4.612454212454212416e-04,6.480097680097679329e-04,4.671062271062270633e-04,4.210012210012209618e-04,2.748717948717948408e-04,4.335042735042734575e-04,2.354090354090353861e-04,4.362393162393161960e-04,4.014652014652014475e-04,3.139438339438339778e-04,3.073015873015872497e-04,4.210012210012209618e-04
4.651526251526251227e-04,7.656166056166055804e-04,6.308180708180708123e-04,3.862271062271062133e-04,4.635897435897435811e-04,4.909401709401709120e-04,2.725274725274725012e-04,2.697924297924297627e-04,7.148229548229547998e-04,4.319413919413919159e-04,3.526251526251526075e-04,3.186324786324786027e-04,8.804884004884004894e-04,8.367277167277166732e-04,5.432967032967032884e-04,4.034188034188033881e-04,4.104517704517704610e-04,3.424664224664224514e-04,6.304273504273504676e-04,1.018021978021978104e-03,9.816849816849815974e-04,5.929181929181929264e-04,5.432967032967032884e-04
3.030036630036629696e-04,4.721855921855921414e-04,2.674481074481074774e-04,3.369963369963369744e-04,4.272527472527472368e-04,3.666910866910866990e-04,2.654945054945054826e-04,3.096459096459095893e-04,3.194139194139194006e-04,3.788034188034187957e-04,2.877655677655677354e-04,2.959706959706960051e-04,3.143345543345543226e-04,2.135286935286935322e-04,2.568986568986568681e-04,2.721367521367521023e-04,3.440293040293039930e-04,3.026129426129426248e-04,2.678388278388278221e-04,2.803418803418803720e-04,2.815140415140415147e-04,1.998534798534798396e-04,2.568986568986568681e-04
4.167032967032966817e-04,6.706715506715506389e-04,6.280830280830280738e-04,4.346764346764346544e-04,3.588766788766788282e-04,3.858363858363858144e-04,2.678388278388278221e-04,5.667399267399267923e-04,4.913308913308913652e-04,2.432234432234432026e-04,2.154822954822954728e-04,2.729181929181929002e-04,4.878144078144077745e-04,3.291819291819292120e-04,4.417094017094017272e-04,3.209768009768009423e-04,2.654945054945054826e-04,2.561172161172161244e-04,6.276923076923077291e-04,5.190720390720389866e-04,3.502808302808302679e-04,4.131868131868131995e-04,4.417094017094017272e-04
4.604639804639804436e-04,6.230036630036629415e-04,6.147985347985347260e-04,3.416849816849816535e-04,4.206105006105005629e-04,5.026617826617826639e-04,5.136019536019536180e-04,3.393406593406593139e-04,5.409523809523808947e-04,4.210012210012209618e-04,3.198046398046397996e-04,2.584615384615384639e-04,1.005909645909645791e-03,1.087179487179487257e-03,8.785347985347984404e-04,5.573626373626373257e-04,2.651037851037851378e-04,2.568986568986568681e-04,6.151892551892551792e-04,5.315750915750916449e-04,4.217826617826617597e-04,7.558485958485958774e-04,8.785347985347984404e-04
