# FP1-F7,F7-T7,T7-P7,P7-O1,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,FP2-F8,F8-T8,T8-P8-0,P8-O2,FZ-CZ,CZ-PZ,P7-T7,T7-FT9,FT9-FT10,FT10-T8,T8-P8-1
1.199706959706959772e-03,9.543345543345543207e-04,7.077899877899877269e-04,8.187545787545787547e-04,1.187203907203907439e-03,1.606446886446886253e-03,7.116971916971916081e-04,9.019780219780219443e-04,7.898412698412698822e-04,1.284493284493284449e-03,9.211233211233211138e-04,5.343101343101342750e-04,1.104371184371184377e-03,9.273748473748473888e-04,6.886446886446886658e-04,5.862759462759461982e-04,1.197362637362637486e-03,7.523321123321123410e-04,7.081807081807081801e-04,6.167521367521366666e-04,9.918437118437118619e-04,4.499145299145298886e-04,6.886446886446886658e-04
1.046935286935286868e-03,9.922344322344320983e-04,7.421733821733820765e-04,9.031501831501830869e-04,1.135628815628815427e-03,1.114529914529914425e-03,7.656166056166055804e-04,7.996092796092795852e-04,6.694993894993894962e-04,9.375335775335774365e-04,6.964590964590964281e-04,6.788766788766788544e-04,9.812942612942613611e-04,7.578021978021978180e-04,6.648107448107448171e-04,6.612942612942612807e-04,8.894749694749695028e-04,7.835897435897434989e-04,7.425641025641025296e-04,9.086202686202685640e-04,8.820512820512820852e-04,4.167032967032966817e-04,6.648107448107448171e-04
1.154383394383394143e-03,1.340757020757020598e-03,9.039316239316238849e-04,7.628815628815628419e-04,1.181343101343101292e-03,1.515799755799755863e-03,8.519658119658119616e-04,8.523565323565323064e-04,7.863247863247863458e-04,1.327863247863248029e-03,8.765811965811964998e-04,7.261538461538462070e-04,1.121953601953602168e-03,7.898412698412698822e-04,6.206593406593405478e-04,7.370940170940170526e-04,1.451721611721611517e-03,8.726739926739926186e-04,9.043223443223442296e-04,9.676190476190475601e-04,1.020757020757020626e-03,4.096703296703296630e-04,6.206593406593405478e-04
1.230964590964591038e-03,1.123907203907203783e-03,7.523321123321123410e-04,9.977045177045175753e-04,1.186813186813186769e-03,1.569719169719169726e-03,5.862759462759461982e-04,7.898412698412698822e-04,8.937728937728937288e-04,1.484542124542124380e-03,7.660073260073260335e-04,5.960439560439560096e-04,1.059047619047619182e-03,1.106715506715506663e-03,6.843467643467642230e-04,7.847619047619047499e-04,1.420463980463980468e-03,6.741880341880341753e-04,7.527228327228327942e-04,1.049279609279609154e-03,7.792918192918191645e-04,5.171184371184370460e-04,6.843467643467642230e-04
1.108669108669108495e-03,8.589987789987789260e-04,9.254212454212453398e-04,7.433455433455433276e-04,1.125470085470085379e-03,9.793406593406593121e-04,7.917948717948718228e-04,8.253968253968253744e-04,9.004151404151403484e-04,1.011770451770451721e-03,8.730647130647129633e-04,6.788766788766788544e-04,6.913797313797314043e-04,7.038827838827838457e-04,6.136263736263735833e-04,7.351404151404151120e-04,8.957264957264956693e-04,6.362881562881562893e-04,9.258119658119657929e-04,8.425885225885224950e-04,9.512087912087912375e-04,4.237362637362637003e-04,6.136263736263735833e-04
1.010989010989011032e-03,7.578021978021978180e-04,7.378754578754578505e-04,6.757509157509156627e-04,1.218461538461538488e-03,1.044200244200243913e-03,7.382661782661781953e-04,6.905982905982906064e-04,7.949206349206349061e-04,1.402100122100121988e-03,9.258119658119657929e-04,6.276923076923077291e-04,8.883028083028082517e-04,8.343833943833943879e-04,8.074236874236873475e-04,6.870818070818069615e-04,1.084444444444444301e-03,8.234432234432234338e-04,7.382661782661781953e-04,8.777533577533576424e-04,9.840293040293040996e-04,3.666910866910866990e-04,8.074236874236873475e-04
1.066080586080586255e-03,1.025054945054945177e-03,7.398290598290597911e-04,9.898901098901098129e-04,1.302857142857142495e-03,1.501343101343101264e-03,6.019047619047619398e-04,9.504273504273504395e-04,7.656166056166055804e-04,1.518534798534798384e-03,9.086202686202685640e-04,6.206593406593405478e-04,9.004151404151403484e-04,1.017240537240537198e-03,6.304273504273504676e-04,6.233943833943832863e-04,1.298168498168497925e-03,7.902319902319902270e-04,7.402197802197801359e-04,7.195115995115993705e-04,7.824175824175823562e-04,4.053724053724053287e-04,6.304273504273504676e-04
7.593650793650794139e-04,6.413675213675213132e-04,6.007326007326006887e-04,6.065934065934066189e-04,8.738461538461537613e-04,9.269841269841269356e-04,5.347008547008547281e-04,7.410012210012209338e-04,8.101587301587300860e-04,1.180561660561660602e-03,8.933821733821733840e-04,5.515018315018315040e-04,5.862759462759461982e-04,6.913797313797314043e-04,5.976068376068376055e-04,6.003418803418803440e-04,7.757753357753357365e-04,8.371184371184370180e-04,6.003418803418803440e-04,7.660073260073260335e-04,8.507936507936508189e-04,2.658852258852258815e-04,5.976068376068376055e-04
9.656654456654456195e-04,1.223931623931623965e-03,7.511599511599510899e-04,6.784859584859584012e-04,8.586080586080585813e-04,1.292698412698412447e-03,4.764835164835164757e-04,6.780952380952380565e-04,9.008058608058608016e-04,1.273943833943833731e-03,7.296703296703296350e-04,5.456410256410255738e-04,6.515262515262514693e-04,8.871306471306471091e-04,6.909890109890109511e-04,4.311599511599511179e-04,1.368888888888888673e-03,8.660317460317459989e-04,7.515506715506714347e-04,6.386324786324785747e-04,7.449084249084248150e-04,3.436385836385835941e-04,6.909890109890109511e-04
1.061391941391941467e-03,1.031306471306471344e-03,6.589499389499389953e-04,5.854945054945054003e-04,1.143052503052503169e-03,8.707203907203906780e-04,6.851282051282050209e-04,6.390231990231990278e-04,7.644444444444444377e-04,1.147741147741147740e-03,7.882783882783882864e-04,4.620268620268620395e-04,6.519169719169718141e-04,8.390720390720389586e-04,5.503296703296702529e-04,5.538461538461537893e-04,8.894749694749695028e-04,8.859584859584859664e-04,6.593406593406593401e-04,5.296214896214895959e-04,7.327960927960928267e-04,4.057631257631257276e-04,5.503296703296702529e-04
7.671794871794871762e-04,9.101831501831500514e-04,8.429792429792429482e-04,5.038339438339438066e-04,6.472283272283271350e-04,1.139145299145299288e-03,6.007326007326006887e-04,5.292307692307692511e-04,7.437362637362636723e-04,1.185250305250305173e-03,6.937240537240536896e-04,6.390231990231990278e-04,7.265445665445665517e-04,7.929670329670329655e-04,6.183150183150182624e-04,5.651770451770451965e-04,1.076630036630036539e-03,6.042490842490842251e-04,8.433699633699632929e-04,5.050061050061050577e-04,8.531379731379731043e-04,4.272527472527472368e-04,6.183150183150182624e-04
8.914285714285714434e-04,9.195604395604395180e-04,7.327960927960928267e-04,7.937484737484737634e-04,1.050842490842490750e-03,1.094603174603174349e-03,4.784371184371184163e-04,9.043223443223442296e-04,9.203418803418803159e-04,9.109645909645908493e-04,6.683272283272283535e-04,7.062271062271062395e-04,7.202930402930402768e-04,6.866910866910866168e-04,6.347252747252746935e-04,5.659584859584859944e-04,9.894993894993893598e-04,7.234188034188034685e-04,7.331868131868131714e-04,6.941147741147741428e-04,8.105494505494504308e-04,3.409035409035408555e-04,6.347252747252746935e-04
